CIP,C,13	NOM_COURT,C,50	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77	PFHT,N,11,0	PPTTC,N,11,0	TFR,N,10,0	DT_DEB,D	DT_FIN,D
3400930747728	RODOGYL 0,75MUI/125MG CPR 20	329	RODOGYL 0,75MUI/125MG CPR	J01RA04	SPIRAMYCINE EN ASSOCIATION AVEC AUTRES ANTIBACTERIENS	446	659	659	01/03/12	
3400930861202	PRIMPERAN 10MG CPR 40	2	PRIMPERAN 10MG CPR	A03FA01	METOCLOPRAMIDE	235	387	387	01/01/12	
3400930861202	PRIMPERAN 10MG CPR 40	2	PRIMPERAN 10MG CPR	A03FA01	METOCLOPRAMIDE	235	387	381	06/05/08	31/12/11
3400931035459	TEGRETOL 200MG CPR 50	299	TEGRETOL 200MG CPR	N03AF01	CARBAMAZEPINE	325	503	503	01/01/12	
3400931035459	TEGRETOL 200MG CPR 50	299	TEGRETOL 200MG CPR	N03AF01	CARBAMAZEPINE	325	503	506	06/05/08	31/12/11
3400931109181	PERINDOPRIL ZEN 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	774	01/12/13	
3400931109181	PERINDOPRIL ZEN 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	901	01/03/12	30/11/13
3400931109181	PERINDOPRIL ZEN 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	975	01/01/12	29/02/12
3400931109181	PERINDOPRIL ZEN 2MG CPR 30	575	COVERSYL 2,5MG CPR                  | PERINDOPRIL SERVIER 2MG CPR	C09AA04	PERINDOPRIL	531	774	997	01/04/11	31/12/11
3400931109761	PERINDOPRIL ZEN 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1079	01/12/13	
3400931109761	PERINDOPRIL ZEN 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1259	01/03/12	30/11/13
3400931109761	PERINDOPRIL ZEN 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1364	01/01/12	29/02/12
3400931109761	PERINDOPRIL ZEN 4MG CPR 30	579	COVERSYL 5MG CPR                    | PERINDOPRIL SERVIER 4MG CPR	C09AA04	PERINDOPRIL	756	1079	1396	01/04/11	31/12/11
3400931110132	PERINDOPRIL ZEN 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	1743	01/12/13	
3400931110132	PERINDOPRIL ZEN 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	2042	01/03/12	30/11/13
3400931110132	PERINDOPRIL ZEN 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	2215	01/01/12	29/02/12
3400931110132	PERINDOPRIL ZEN 8MG CPR 30	582	COVERSYL 10MG CPR                   | PERINDOPRIL SERVIER 8MG CPR	C09AA04	PERINDOPRIL	1246	1743	2268	01/04/11	31/12/11
3400931157557	EXACYL 1G/10ML SOL BUV 5/10 ML	50	EXACYL 1G/10ML SOL BUV	B02AA02	TRANEXAMIQUE ACIDE	162	293	293	01/01/12	
3400931157557	EXACYL 1G/10ML SOL BUV 5/10 ML	50	EXACYL 1G/10ML SOL BUV	B02AA02	TRANEXAMIQUE ACIDE	162	293	279	06/05/08	31/12/11
3400931389057	PROFENID 50MG GELULE 24	1050	PROFENID 50MG GELULE	M01AE03	KETOPROFENE	168	301	218	06/05/08	01/11/11
3400931443728	FLUDEX 2,5MG CPR 30	66	FLUDEX 2,5MG CPR	C03BA11	INDAPAMIDE	866	1228	752	01/01/12	
3400931443728	FLUDEX 2,5MG CPR 30	66	FLUDEX 2,5MG CPR	C03BA11	INDAPAMIDE	866	1228	769	06/05/08	31/12/11
3400931492405	MODURETIC 5MG/50MG CPR 30	0		C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	243	398	398	01/01/12	
3400931492405	MODURETIC 5MG/50MG CPR 30	0		C03EA01	HYDROCHLOROTHIAZIDE ET EPARGNEURS POTASSIQUES	243	398	392	06/05/08	31/12/11
3400931527046	MINIDIAB 5MG CPR 20	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	170	304	304	01/01/12	
3400931527046	MINIDIAB 5MG CPR 20	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	170	304	290	06/05/08	31/12/11
3400931527275	MINIDIAB 5MG CPR 100	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	680	976	976	01/01/12	
3400931527275	MINIDIAB 5MG CPR 100	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	680	976	999	06/05/08	31/12/11
3400931534778	ANXYREX 6MG CPR GI  30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400931534778	ANXYREX 6MG CPR GI  30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400931544654	GLIBENESE 5MG CPR 20	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	170	304	304	01/01/12	
3400931544654	GLIBENESE 5MG CPR 20	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	170	304	290	06/05/08	31/12/11
3400931544883	GLIBENESE 5MG CPR 100	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	680	976	976	01/01/12	
3400931544883	GLIBENESE 5MG CPR 100	158	GLIBENESE 5MG CPR                   | MINIDIAB 5MG CPR	A10BB07	GLIPIZIDE	680	976	999	06/05/08	31/12/11
3400931587538	CLAMOXYL 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	225	01/01/12	
3400931587538	CLAMOXYL 500MG GELULE 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	206	06/05/08	31/12/11
3400931650263	HEMI DAONIL 2,5MG CPR 60	510	HEMI DAONIL 2,5MG CPR	A10BB01	GLIBENCLAMIDE	196	337	337	01/01/12	
3400931650263	HEMI DAONIL 2,5MG CPR 60	510	HEMI DAONIL 2,5MG CPR	A10BB01	GLIBENCLAMIDE	196	337	326	01/01/09	31/12/11
3400931716181	LIORESAL 10MG CPR 50	209	LIORESAL 10MG CPR	M03BX01	BACLOFENE	462	680	680	01/01/12	
3400931716181	LIORESAL 10MG CPR 50	209	LIORESAL 10MG CPR	M03BX01	BACLOFENE	462	680	696	06/05/08	31/12/11
3400931742494	TIAPRIDAL 100MG CPR 20	167	TIAPRIDAL 100MG CPR	N05AL03	TIAPRIDE	219	367	367	01/01/12	
3400931742494	TIAPRIDAL 100MG CPR 20	167	TIAPRIDAL 100MG CPR	N05AL03	TIAPRIDE	219	367	358	06/05/08	31/12/11
3400931742845	LEXOMIL 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	280	01/01/12	
3400931742845	LEXOMIL 6MG CPR 30	36	LEXOMIL 6MG CPR	N05BA08	BROMAZEPAM	152	280	265	06/05/08	31/12/11
3400931779285	SURGAM 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	350	01/01/12	
3400931779285	SURGAM 100MG CPR 30	26	SURGAM 100MG CPR	M01AE11	TIAPROFENIQUE ACIDE	206	350	340	06/05/08	31/12/11
3400931815808	SOTALEX 80MG CPR 30	182	SOTALEX 80MG CPR	C07AA07	SOTALOL	189	328	328	01/01/12	
3400931815808	SOTALEX 80MG CPR 30	182	SOTALEX 80MG CPR	C07AA07	SOTALOL	189	328	317	06/05/08	31/12/11
3400931823902	MINIDRIL 0,15/0,03MG CPR 21	254	MINIDRIL 0,15/0,03MG CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	120	239	239	01/01/12	
3400931823902	MINIDRIL 0,15/0,03MG CPR 21	254	MINIDRIL 0,15/0,03MG CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	120	239	221	06/05/08	31/12/11
3400931824091	MINIDRIL 0,15/0,03MG CPR 63	254	MINIDRIL 0,15/0,03MG CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	327	506	506	01/01/12	
3400931824091	MINIDRIL 0,15/0,03MG CPR 63	254	MINIDRIL 0,15/0,03MG CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	327	506	508	06/05/08	31/12/11
3400931840640	ADEPAL CPR 21	772	ADEPAL CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	120	239	239	01/01/12	
3400931840640	ADEPAL CPR 21	772	ADEPAL CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	120	239	221	01/11/11	31/12/11
3400931840879	ADEPAL CPR 63	772	ADEPAL CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	327	506	506	01/01/12	
3400931840879	ADEPAL CPR 63	772	ADEPAL CPR	G03AA07	LEVONORGESTREL ET ESTROGENE	327	506	508	01/11/11	31/12/11
3400931852247	PEVARYL 1% CREME 1/30 G	80	PEVARYL 1% CREME	D01AC03	ECONAZOLE	305	477	265	01/01/12	
3400931852247	PEVARYL 1% CREME 1/30 G	80	PEVARYL 1% CREME	D01AC03	ECONAZOLE	305	477	249	06/05/08	31/12/11
3400931863014	SPASFON LYOC 80MG LYOPHILISAT ORAL 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	114	232	232	01/01/12	
3400931863014	SPASFON LYOC 80MG LYOPHILISAT ORAL 10	44	SPASFON LYOC 80MG LYOPHILISAT ORAL	A03AX12	PHLOROGLUCINOL	114	232	212	06/05/08	31/12/11
3400931895299	VOLTARENE 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	114	232	232	01/01/12	
3400931895299	VOLTARENE 25MG CPR 30	183	VOLTARENE 25MG CPR	M01AB05	DICLOFENAC	114	232	212	06/05/08	31/12/11
3400931939047	TRANDOLAPRIL EG 2MG GELULE 90	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	1591	2264	1928	01/12/13	
3400931939047	TRANDOLAPRIL EG 2MG GELULE 90	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	1591	2264	2113	01/07/12	30/11/13
3400931939047	TRANDOLAPRIL EG 2MG GELULE 90	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	1591	2264	2039	01/03/12	30/06/12
3400931939047	TRANDOLAPRIL EG 2MG GELULE 90	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	1591	2264	2211	01/01/12	29/02/12
3400931939047	TRANDOLAPRIL EG 2MG GELULE 90	736	ODRIK 2MG GELULE	C09AA10	TRANDOLAPRIL	1591	2264	2264	01/01/11	31/12/11
3400931972273	TRANDOLAPRIL EG 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	2976	01/12/13	
3400931972273	TRANDOLAPRIL EG 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3270	01/07/12	30/11/13
3400931972273	TRANDOLAPRIL EG 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3200	01/03/12	30/06/12
3400931972273	TRANDOLAPRIL EG 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3441	01/01/12	29/02/12
3400931972273	TRANDOLAPRIL EG 4MG GELULE 90	737	ODRIK 4MG GELULE	C09AA10	TRANDOLAPRIL	2527	3515	3515	01/01/11	31/12/11
3400931988762	FLUVASTATINE ISD 40MG GELULE 30	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	549	798	798	01/03/12	
3400931988762	FLUVASTATINE ISD 40MG GELULE 30	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	549	798	985	01/01/12	29/02/12
3400931988762	FLUVASTATINE ISD 40MG GELULE 30	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	549	798	1008	01/01/11	31/12/11
3400931993674	FLUVASTATINE ISD 40MG GELULE 90	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	1565	2246	2246	01/07/12	
3400931993674	FLUVASTATINE ISD 40MG GELULE 90	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	1565	2246	2176	01/03/12	30/06/12
3400931993674	FLUVASTATINE ISD 40MG GELULE 90	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	1565	2246	2703	01/01/12	29/02/12
3400931993674	FLUVASTATINE ISD 40MG GELULE 90	698	FRACTAL 40MG GELULE                 | LESCOL 40MG GELULE	C10AA04	FLUVASTATINE	1565	2246	2768	01/01/11	31/12/11
3400932018390	ORACEFAL 500MG GELULE 12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	574	01/01/12	
3400932018390	ORACEFAL 500MG GELULE 12	147	ORACEFAL 500MG GELULE	J01DB05	CEFADROXIL	380	574	582	06/05/08	31/12/11
3400932018802	ORACEFAL 125MG/5ML PDR ORALE 1/60 ML	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	122	242	242	01/01/12	
3400932018802	ORACEFAL 125MG/5ML PDR ORALE 1/60 ML	71	ORACEFAL 125MG/5ML PDR ORALE	J01DB05	CEFADROXIL	122	242	224	06/05/08	31/12/11
3400932022533	PEVARYL 1% EMULSION 1/30 ML	87	PEVARYL 1% EMULSION	D01AC03	ECONAZOLE	319	495	287	01/01/12	
3400932022533	PEVARYL 1% EMULSION 1/30 ML	87	PEVARYL 1% EMULSION	D01AC03	ECONAZOLE	319	495	272	06/05/08	31/12/11
3400932026555	PARLODEL 2,5MG CPR 30	114	PARLODEL 2,5MG CPR	G02CB01	BROMOCRIPTINE	392	589	589	01/01/12	
3400932026555	PARLODEL 2,5MG CPR 30	114	PARLODEL 2,5MG CPR	G02CB01	BROMOCRIPTINE	392	589	599	06/05/08	31/12/11
3400932031238	ORACEFAL 250MG/5ML PDR ORALE FL 1/60 ML	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	364	364	01/01/12	
3400932031238	ORACEFAL 250MG/5ML PDR ORALE FL 1/60 ML	198	ORACEFAL 250MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	217	364	356	06/05/08	31/12/11
3400932095513	NOOTROPYL 20% SOL BUV FL 125ML 1/125 ML	210	NOOTROPYL 20% SOL BUV FL 125ML	N06BX03	PIRACETAM	218	365	365	01/03/12	
3400932111053	CLAMOXYL 125MG/5ML PDR ORALE FL 12	7	CLAMOXYL 125MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	76	183	183	01/01/12	
3400932111053	CLAMOXYL 125MG/5ML PDR ORALE FL 12	7	CLAMOXYL 125MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	76	183	160	06/05/08	31/12/11
3400932111282	CLAMOXYL 250MG/5ML PDR ORALE FL 12	0		J01CA04	AMOXICILLINE	105	220	220	01/01/12	
3400932111282	CLAMOXYL 250MG/5ML PDR ORALE FL 12	0		J01CA04	AMOXICILLINE	105	220	200	06/05/08	31/12/11
3400932150434	ATHYMIL 10MG CPR  30	78	ATHYMIL 10MG CPR	N06AX03	MIANSERINE	218	365	365	01/01/12	
3400932150434	ATHYMIL 10MG CPR  30	78	ATHYMIL 10MG CPR	N06AX03	MIANSERINE	218	365	357	06/05/08	31/12/11
3400932160549	ORACEFAL 500MG/5ML PDR ORALE FL 1/60 ML	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	565	565	01/01/12	
3400932160549	ORACEFAL 500MG/5ML PDR ORALE FL 1/60 ML	179	ORACEFAL 500MG/5ML PDR ORALE FL	J01DB05	CEFADROXIL	373	565	572	06/05/08	31/12/11
3400932208029	TICLID 250MG CPR 30	633	TICLID 250MG CPR	B01AC05	TICLOPIDINE	1886	2611	1577	01/01/12	
3400932208029	TICLID 250MG CPR 30	633	TICLID 250MG CPR	B01AC05	TICLOPIDINE	1886	2611	1614	06/05/08	31/12/11
3400932225637	SOTALEX 160MG CPR 30	100	SOTALEX 160MG CPR	C07AA07	SOTALOL	354	541	541	01/01/12	
3400932225637	SOTALEX 160MG CPR 30	100	SOTALEX 160MG CPR	C07AA07	SOTALOL	354	541	546	06/05/08	31/12/11
3400932234790	ADALATE 10MG CAPSULE 30	108	ADALATE 10MG CAPSULE	C08CA05	NIFEDIPINE	162	293	293	01/01/12	
3400932234790	ADALATE 10MG CAPSULE 30	108	ADALATE 10MG CAPSULE	C08CA05	NIFEDIPINE	162	293	279	06/05/08	31/12/11
3400932234851	ADALATE 10MG CAPSULE 90	108	ADALATE 10MG CAPSULE	C08CA05	NIFEDIPINE	432	641	641	01/01/12	
3400932234851	ADALATE 10MG CAPSULE 90	108	ADALATE 10MG CAPSULE	C08CA05	NIFEDIPINE	432	641	654	06/05/08	31/12/11
3400932242955	TIMOPTOL 0,50% COLLYRE FL 3ML 1/3 ML	144	TIMOPTOL 0,50% COLLYRE FL 3ML	S01ED01	TIMOLOL	307	480	296	01/01/12	
3400932242955	TIMOPTOL 0,50% COLLYRE FL 3ML 1/3 ML	144	TIMOPTOL 0,50% COLLYRE FL 3ML	S01ED01	TIMOLOL	307	480	282	06/05/08	31/12/11
3400932243037	TIMOPTOL 0,10% COLLYRE FL 3ML  1/3 ML	146	TIMOPTOL 0,10% COLLYRE FL 3ML	S01ED01	TIMOLOL	242	390	254	06/05/08	
3400932243266	TIMOPTOL 0,25% COLLYRE FL 3ML 1/3 ML	58	TIMOPTOL 0,25% COLLYRE FL 3ML	S01ED01	TIMOLOL	286	453	283	01/01/12	
3400932243266	TIMOPTOL 0,25% COLLYRE FL 3ML 1/3 ML	58	TIMOPTOL 0,25% COLLYRE FL 3ML	S01ED01	TIMOLOL	286	453	268	06/05/08	31/12/11
3400932250479	LOPRESSOR 100MG CPR 30	109	LOPRESSOR 100MG CPR                 | SELOKEN 100MG CPR	C07AB02	METOPROLOL	173	307	307	01/01/12	
3400932250479	LOPRESSOR 100MG CPR 30	109	LOPRESSOR 100MG CPR                 | SELOKEN 100MG CPR	C07AB02	METOPROLOL	173	307	294	06/05/08	31/12/11
3400932275205	VASTAREL 20MG/ML BUV 60ML 1/60 ML	217	VASTAREL 20MG/ML BUV 60ML	C01EB15	TRIMETAZIDINE	781	1113	633	01/01/12	
3400932275205	VASTAREL 20MG/ML BUV 60ML 1/60 ML	217	VASTAREL 20MG/ML BUV 60ML	C01EB15	TRIMETAZIDINE	781	1113	646	06/05/08	31/12/11
3400932275724	TORENTAL LP 400MG CPR  20	0		C04AD03	PENTOXIFYLLINE	207	351	351	01/01/12	
3400932275724	TORENTAL LP 400MG CPR  20	0		C04AD03	PENTOXIFYLLINE	207	351	342	06/05/08	31/12/11
3400932285020	GAVISCON SUSP BUV FL 250ML 1/250 ML	468	GAVISCON SUSP BUV FL 250ML	A02BX13	ALGINIQUE ACIDE	126	247	247	01/01/12	
3400932285020	GAVISCON SUSP BUV FL 250ML 1/250 ML	468	GAVISCON SUSP BUV FL 250ML	A02BX13	ALGINIQUE ACIDE	126	247	229	06/05/08	31/12/11
3400932300020	CLAMOXYL 500MG/5ML PDR ORALE FL 12	0		J01CA04	AMOXICILLINE	139	264	264	01/01/12	
3400932300020	CLAMOXYL 500MG/5ML PDR ORALE FL 12	0		J01CA04	AMOXICILLINE	139	264	247	06/05/08	31/12/11
3400932329007	GRAMIDIL 250MG/5ML PDR ORALE GI  1/60 ML	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	220	01/01/12	
3400932329007	GRAMIDIL 250MG/5ML PDR ORALE GI  1/60 ML	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	200	06/05/08	31/12/11
3400932332427	ALFATIL 125MG/5ML PDR ORALE FL 1/60 ML	17	ALFATIL 125MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	231	382	382	01/01/12	
3400932332427	ALFATIL 125MG/5ML PDR ORALE FL 1/60 ML	17	ALFATIL 125MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	231	382	375	06/05/08	31/12/11
3400932345205	AMODEX 500MG GELULE GI 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	225	01/01/12	
3400932345205	AMODEX 500MG GELULE GI 12	193	CLAMOXYL 500MG GELULE	J01CA04	AMOXICILLINE	109	225	206	06/05/08	31/12/11
3400932345373	AMODEX 250MG/5ML PDR ORALE FL GI 1/60 ML	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	220	01/01/12	
3400932345373	AMODEX 250MG/5ML PDR ORALE FL GI 1/60 ML	135	CLAMOXYL 250MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	105	220	200	06/05/08	31/12/11
3400932345434	AMODEX 500MG/5ML PDR ORALE FL GI 1/60 ML	45	CLAMOXYL 500MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	139	264	264	01/01/12	
3400932345434	AMODEX 500MG/5ML PDR ORALE FL GI 1/60 ML	45	CLAMOXYL 500MG/5ML PDR ORALE FL	J01CA04	AMOXICILLINE	139	264	247	06/05/08	31/12/11
3400932351008	ANDROCUR 50MG CPR 20	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE	852	1209	1209	01/12/13	
3400932351008	ANDROCUR 50MG CPR 20	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE	852	1209	1338	01/01/12	30/11/13
3400932351008	ANDROCUR 50MG CPR 20	290	ANDROCUR 50MG CPR	G03HA01	CYPROTERONE	852	1209	1369	06/05/08	31/12/11
3400932381791	TILDIEM 60MG CPR 30	197	TILDIEM 60MG CPR	C08DB01	DILTIAZEM	253	410	410	01/01/12	
3400932381791	TILDIEM 60MG CPR 30	197	TILDIEM 60MG CPR	C08DB01	DILTIAZEM	253	410	406	06/05/08	31/12/11
3400932399482	SURGAM 200MG CPR 15	226	SURGAM 200MG CPR	M01AE11	TIAPROFENIQUE ACIDE	214	360	360	01/01/12	
3400932399482	SURGAM 200MG CPR 15	226	SURGAM 200MG CPR	M01AE11	TIAPROFENIQUE ACIDE	214	360	351	06/05/08	31/12/11
3400932410811	CORVASAL 2MG CPR 30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	307	480	319	01/01/12	
3400932410811	CORVASAL 2MG CPR 30	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	307	480	307	06/05/08	31/12/11
3400932411061	CORVASAL 2MG CPR 90	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	850	1206	740	01/01/12	
3400932411061	CORVASAL 2MG CPR 90	126	CORVASAL 2MG CPR	C01DX12	MOLSIDOMINE	850	1206	757	06/05/08	31/12/11
3400932417674	SYNEDIL 50MG GELULE GI 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	280	445	391	01/01/12	
3400932417674	SYNEDIL 50MG GELULE GI 30	40	DOGMATIL 50MG GELULE	N05AL01	SULPIRIDE	280	445	385	06/05/08	31/12/11
3400932417735	SYNEDIL FORT 100MG/2ML INJ GI  6/2 ML	178	DOGMATIL 100MG/2ML SOL INJ	N05AL01	SULPIRIDE	120	239	216	01/01/12	
3400932417735	SYNEDIL FORT 100MG/2ML INJ GI  6/2 ML	178	DOGMATIL 100MG/2ML SOL INJ	N05AL01	SULPIRIDE	120	239	196	06/05/08	31/12/11
3400932418107	SYNEDIL 0,5G/100ML BUV FL 200ML 1/200 ML	120	DOGMATIL 0,5G/100ML SOL BUV FL 200ML	N05AL01	SULPIRIDE	153	282	252	01/01/12	
3400932418107	SYNEDIL 0,5G/100ML BUV FL 200ML 1/200 ML	120	DOGMATIL 0,5G/100ML SOL BUV FL 200ML	N05AL01	SULPIRIDE	153	282	235	06/05/08	31/12/11
3400932422128	FELDENE 10MG GELULE 30	194	FELDENE 10MG GELULE	M01AC01	PIROXICAM	225	374	374	01/01/12	
3400932422128	FELDENE 10MG GELULE 30	194	FELDENE 10MG GELULE	M01AC01	PIROXICAM	225	374	367	06/05/08	31/12/11
3400932448432	ANAFRANIL 75MG CPR 20	148	ANAFRANIL 75MG CPR	N06AA04	CLOMIPRAMINE	421	627	627	01/01/12	
3400932448432	ANAFRANIL 75MG CPR 20	148	ANAFRANIL 75MG CPR	N06AA04	CLOMIPRAMINE	421	627	639	06/05/08	31/12/11
3400932452224	VOLTARENE 75MG/3ML SOL INJ 2/3 ML	97	VOLTARENE 75MG/3ML SOL INJ	M01AB05	DICLOFENAC	62	165	165	01/01/12	
3400932452224	VOLTARENE 75MG/3ML SOL INJ 2/3 ML	97	VOLTARENE 75MG/3ML SOL INJ	M01AB05	DICLOFENAC	62	165	140	06/05/08	31/12/11
3400932456246	ALFATIL 250MG/5ML PDR ORALE FL 1/60 ML	205	ALFATIL 250MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	367	557	557	01/01/12	
3400932456246	ALFATIL 250MG/5ML PDR ORALE FL 1/60 ML	205	ALFATIL 250MG/5ML PDR ORALE FL	J01DC04	CEFACLOR	367	557	564	06/05/08	31/12/11
3400932481088	PARLODEL 10MG GELULE 30	115	PARLODEL 10MG GELULE	N04BC01	BROMOCRIPTINE	1137	1596	1596	01/01/12	
3400932481088	PARLODEL 10MG GELULE 30	115	PARLODEL 10MG GELULE	N04BC01	BROMOCRIPTINE	1137	1596	1633	06/05/08	31/12/11
3400932514359	AZANTAC 150MG CPR 30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	1010	1423	1219	01/01/12	
3400932514359	AZANTAC 150MG CPR 30	25	AZANTAC 150MG CPR                   | RANIPLEX 150MG CPR	A02BA02	RANITIDINE	1010	1423	1247	06/05/08	31/12/11
3400932528486	NALCRON 100MG/5ML SOL BUV  30/5 ML	163	NALCRON 100MG/5ML SOL BUV	A07EB01	CROMOGLICIQUE ACIDE	1055	1519	925	06/05/08	
3400932543106	AMOXICILLINE RTP 125MG/5ML PDR  1/60 ML	0		J01CA04	AMOXICILLINE	82	190	160	06/05/08	31/12/11
3400932544684	SYNEDIL FORT 200MG CPR GI 12	30	DOGMATIL 200MG CPR	N05AL01	SULPIRIDE	397	596	519	01/01/12	
3400932544684	SYNEDIL FORT 200MG CPR GI 12	30	DOGMATIL 200MG CPR	N05AL01	SULPIRIDE	397	596	522	06/05/08	31/12/11
3400932559992	EQUILIUM 100MG CPR GI  20	167	TIAPRIDAL 100MG CPR	N05AL03	TIAPRIDE	219	367	367	01/01/12	
3400932559992	EQUILIUM 100MG CPR GI  20	167	TIAPRIDAL 100MG CPR	N05AL03	TIAPRIDE	219	367	358	06/05/08	31/12/11
