CIP,C,13	NOM_COURT,C,50	DT_EFFET,D	GEN_IND,C,1	CODE_GRP,N,6,0	NOM_GRP_G,C,124	CODE_ATC,C,10	CLASSE_ATC,C,77
3400921768268	BENAZEPRIL ACT 10MG CPR 90	10/05/12	1	689	BRIEM 10MG CPR                      | CIBACENE 10MG CPR	C09AA07	BENAZEPRIL
3400921768787	BENAZEPRIL ACT 10MG CPR 30	07/03/12	0	0		C09AA07	BENAZEPRIL
3400921769159	BENAZEPRIL ACT 10MG CPR 90	07/03/12	0	0		C09AA07	BENAZEPRIL
3400921769678	BENAZEPRIL HCTZ ACT 10/12,5MG CPR 30	07/03/12	0	0		C09BA07	BENAZEPRIL ET DIURETIQUES
3400921770278	BENAZEPRIL HCTZ ACT 10/12,5MG CPR 90	07/03/12	0	0		C09BA07	BENAZEPRIL ET DIURETIQUES
3400921770858	BENAZEPRIL HCTZ ACT 10/12,5MG CPR 30	07/03/12	0	0		C09BA07	BENAZEPRIL ET DIURETIQUES
3400921771398	BENAZEPRIL HCTZ ACT 10/12,5MG CPR 90	07/03/12	0	0		C09BA07	BENAZEPRIL ET DIURETIQUES
3400921777024	RILUZOLE SDZ 50MG CPR 56	10/05/12	1	1056	RILUTEK 50MG CPR	N07XX02	RILUZOLE
3400921779325	ESOMEPRAZOLE TEVA SANTE 20MG CPR 14	20/09/12	0	0		A02BC05	ESOMEPRAZOLE
3400921779493	ESOMEPRAZOLE TEVA SANTE 20MG CPR 28	20/09/12	0	0		A02BC05	ESOMEPRAZOLE
3400921779905	ESOMEPRAZOLE TEVA SANTE 40MG CPR 14	20/09/12	0	0		A02BC05	ESOMEPRAZOLE
3400921780093	ESOMEPRAZOLE TEVA SANTE 40MG CPR 28	20/09/12	0	0		A02BC05	ESOMEPRAZOLE
3400921782165	IRBESARTAN HCTZ MYP 150/12,5MG CPR 30	08/01/13	1	974	COAPROVEL 150/12,5MG CPR            | COAPROVEL 150/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921782455	IRBESARTAN HCTZ MYP 150/12,5MG CPR 90	08/01/13	1	974	COAPROVEL 150/12,5MG CPR            | COAPROVEL 150/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921782745	IRBESARTAN HCTZ MYP 300/12,5MG CPR 30	08/01/13	1	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921783056	IRBESARTAN HCTZ MYP 300/12,5MG CPR 90	08/01/13	1	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921783285	IRBESARTAN HCTZ MYP 300/25MG CPR 30	08/01/13	1	1003	COAPROVEL 300/25MG CPR              | COAPROVEL 300/25MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921783575	IRBESARTAN HCTZ MYP 300/25MG CPR 90	08/01/13	1	1003	COAPROVEL 300/25MG CPR              | COAPROVEL 300/25MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921783926	IRBESARTAN HCTZ CRT 150/12,5MG CPR 30	24/10/13	1	974	COAPROVEL 150/12,5MG CPR            | COAPROVEL 150/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921784237	IRBESARTAN HCTZ CRT 150/12,5MG CPR 90	24/10/13	1	974	COAPROVEL 150/12,5MG CPR            | COAPROVEL 150/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921784695	IRBESARTAN HCTZ CRT 300/12,5MG CPR 30	24/10/13	1	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921784985	IRBESARTAN HCTZ CRT 300/12,5MG CPR 90	24/10/13	1	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921785296	IRBESARTAN HCTZ CRT 300/25MG CPR 30	24/10/13	1	1003	COAPROVEL 300/25MG CPR              | COAPROVEL 300/25MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921785586	IRBESARTAN HCTZ CRT 300/25MG CPR 90	24/10/13	1	1003	COAPROVEL 300/25MG CPR              | COAPROVEL 300/25MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921787139	ROPINIROLE ZYD 0,25MG CPR 21	10/05/12	1	717	REQUIP 0,25MG CPR	N04BC04	ROPINIROLE
3400921787597	ILARIS 150MG PDR ET SOL INJ FL+FL 1	07/12/11	0	0		L04AC08	CANAKINUMAB
3400921787719	SMOFKABIVEN E EMULS INJ POC 493ML 6/493 ML	22/12/12	0	0		B05BA10	ASSOCIATIONS
3400921787887	ROPINIROLE ZYD 0,50MG CPR 21	10/05/12	1	718	REQUIP 0,50MG CPR	N04BC04	ROPINIROLE
3400921787948	ROPINIROLE ZYD 1MG CPR 21	10/05/12	1	719	REQUIP 1MG CPR	N04BC04	ROPINIROLE
3400921788198	ROPINIROLE ZYD 2MG CPR 21	10/05/12	1	720	REQUIP 2MG CPR	N04BC04	ROPINIROLE
3400921788488	ROPINIROLE ZYD 5MG CPR 21	10/05/12	1	721	REQUIP 5MG CPR	N04BC04	ROPINIROLE
3400921789089	MONTELUKAST ALT 10MG CPR 28	10/05/12	1	924	SINGULAIR 10MG CPR	R03DC03	MONTELUKAST
3400921790030	ZOLMITRIPTAN EG 2,5MG CPR 6	10/05/12	1	880	ZOMIG 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400921790269	ZOLMITRIPTAN EG 2,5MG CPR 12	10/05/12	1	880	ZOMIG 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400921790559	LANSOPRAZOLE ACT 30MG GELULE 28	06/05/10	1	671	LANZOR 30MG GELULE                  | OGAST 30MG GELULE	A02BC03	LANSOPRAZOLE
3400921790788	ZOLMITRIPTAN EG 2,5MG CPR ORODISP 6	10/05/12	1	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400921790900	ZOLMITRIPTAN EG 2,5MG CPR ORODISP 12	10/05/12	1	868	ZOMIGORO 2,5MG CPR	N02CC03	ZOLMITRIPTAN
3400921791679	MYCOPHENOLATE MOFETIL RBX 500MG CPR 50	10/05/12	1	921	CELLCEPT 500MG CPR	L04AA06	MYCOPHENOLIQUE ACIDE
3400921792102	EXEMESTANE ZENTIVA 25MG 1 BOITE DE 30, COMPRIMES P	08/11/13	0	0			
3400921792560	RABEPRAZOLE EG 10 MG 1 BOITE DE 14, COMPRIMES GAST	03/08/12	0	0			
3400921792621	RABEPRAZOLE EG 10 MG 1 BOITE DE 28, COMPRIMES GAST	03/08/12	0	0			
3400921793222	RABEPRAZOLE EG 20 MG 1 BOITE DE 14, COMPRIMES GAST	03/08/12	0	0			
3400921793390	RABEPRAZOLE EG 20 MG 1 BOITE DE 28, COMPRIMES GAST	03/08/12	0	0			
3400921795004	MONTELUKAST ARW 10MG CPR 28	31/05/13	1	924	SINGULAIR 10MG CPR	R03DC03	MONTELUKAST
3400921801477	ATORVASTATINE MYP 10MG CPR 30	28/06/12	1	895	TAHOR 10MG CPR                      | TAHOR 10MG CPR CROQ	C10AA05	ATORVASTATINE
3400921801996	ATORVASTATINE MYP 10MG CPR 90	28/06/12	1	895	TAHOR 10MG CPR                      | TAHOR 10MG CPR CROQ	C10AA05	ATORVASTATINE
3400921804201	PYLERA 140/125/125 MG GELULE 120	23/03/13	0	0		A02B	MEDICAMENTS POUR L'ULCERE GASTRO-DUODENAL ET LE REFLUX GASTRO-OESOPHAGIEN
3400921804720	ATORVASTATINE MYP 20MG CPR 30	28/06/12	1	896	TAHOR 20MG CPR	C10AA05	ATORVASTATINE
3400921805260	ATORVASTATINE MYP 20MG CPR 90	28/06/12	1	896	TAHOR 20MG CPR	C10AA05	ATORVASTATINE
3400921806441	ATORVASTATINE MYP 40MG CPR 30	28/06/12	1	897	TAHOR 40MG CPR	C10AA05	ATORVASTATINE
3400921806960	ATORVASTATINE MYP 40MG CPR 90	28/06/12	1	897	TAHOR 40MG CPR	C10AA05	ATORVASTATINE
3400921809114	ATORVASTATINE MYP 80MG CPR 30	28/06/12	1	898	TAHOR 80MG CPR	C10AA05	ATORVASTATINE
3400921809572	ATORVASTATINE MYP 80MG CPR 90	28/06/12	1	898	TAHOR 80MG CPR	C10AA05	ATORVASTATINE
3400921809633	DORZOLAMIDE TIMOLOL ZEN COLLYRE 5ML 1/5 ML	26/01/12	0	0		S01ED51	TIMOLOL EN ASSOCIATION
3400921810813	LOSARTAN HCTZ KRK 100/12,5MG CPR 30	10/05/12	1	821	FORTZAAR 100MG/12,5MG CPR	C09DA01	LOSARTAN ET DIURETIQUES
3400921811353	LOSARTAN HCTZ KRK 100/12,5MG CPR 90	10/05/12	1	821	FORTZAAR 100MG/12,5MG CPR	C09DA01	LOSARTAN ET DIURETIQUES
3400921811414	DORZOLAMIDE CHV 20MG/ML CY5ML 1/5 ML	28/06/12	1	810	TRUSOPT 20 MG/ML COLLYRE FL 5ML	S01EC03	DORZOLAMIDE
3400921811704	AZITHROMYCINE TVC 250MG CPR 6	15/03/07	1	632	ZITHROMAX 250MG CPR                 | ZITHROMAX MONODOSE 250MG CPR	J01FA10	AZITHROMYCINE
3400921815085	NARATRIPTAN ZEN 2,5MG CPR 6	26/01/12	0	0		N02CC02	NARATRIPTAN
3400921815146	NARATRIPTAN ZEN 2,5MG CPR 12	26/01/12	0	0		N02CC02	NARATRIPTAN
3400921815894	LATANOPROST BGA 0,005% COLLYRE 3/2,5 ML	14/01/12	0	0		S01EE01	LATANOPROST
3400921816037	LATANOPROST ACT 0,005% COLLYRE 3/2,5 ML	14/01/12	0	0		S01EE01	LATANOPROST
3400921818048	IRBESARTAN HCTZ ACT 300/12,5MG CPR 30	10/05/12	1	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921818796	IRBESARTAN HCTZ ACT 300/12,5MG CPR 90	10/05/12	1	975	COAPROVEL 300/12,5MG CPR            | COAPROVEL 300/12,5MG CPR DU	C09DA04	IRBESARTAN ET DIURETIQUES
3400921818918	DONEPEZIL KKA 5MG CPR ORODISP 28	03/08/12	0	0		N06DA02	DONEPEZIL
3400921819687	DONEPEZIL KKA 10MG CPR ORODISP 28	03/08/12	0	0		N06DA02	DONEPEZIL
3400921824131	PRAVASTATINE SDZ 20MG CPR 90	12/05/11	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921824360	PRAVASTATINE SDZ 40MG CPR 90	23/11/11	0	0		C10AA03	PRAVASTATINE
3400921824650	DONEPEZIL PFZ 5MG CPR ORODISP 28	08/02/12	0	0		N06DA02	DONEPEZIL
3400921824889	DONEPEZIL PFZ 5MG CPR 28	10/05/12	1	928	ARICEPT 5MG CPR                     | ARICEPT 5MG CPR ORODISP	N06DA02	DONEPEZIL
3400921825022	DONEPEZIL PFZ 10MG CPR ORODISP 28	08/02/12	0	0		N06DA02	DONEPEZIL
3400921825190	DONEPEZIL PFZ 10MG CPR 28	10/05/12	1	929	ARICEPT 10MG CPR                    | ARICEPT 10MG CPR ORODISP	N06DA02	DONEPEZIL
3400921832174	VALSARTAN/HCTZ ARW 80/12,5MG CPR 30	10/05/12	1	877	COTAREG 80MG/12,5MG CPR             | NISISCO 80MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400921832464	VALSARTAN/HCTZ ARW 80/12,5MG CPR 90	10/05/12	1	877	COTAREG 80MG/12,5MG CPR             | NISISCO 80MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400921832815	VALSARTAN/HCTZ ARW 160/25MG CPR 30	10/05/12	1	879	COTAREG 160MG/25MG CPR              | NISISCO 160MG/25MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400921833065	VALSARTAN/HCTZ ARW 160/25MG CPR 90	10/05/12	1	879	COTAREG 160MG/25MG CPR              | NISISCO 160MG/25MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400921833355	VALSARTAN/HCTZ ARW 160/12,5MG CPR 30	10/05/12	1	878	COTAREG 160MG/12,5MG CPR            | NISISCO 160MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400921833584	VALSARTAN/HCTZ ARW 160/12,5MG CPR 90	10/05/12	1	878	COTAREG 160MG/12,5MG CPR            | NISISCO 160MG/12,5MG CPR	C09DA03	VALSARTAN ET DIURETIQUES
3400921836547	RABEPRAZOLE ZEN 10MG CPR 14	22/11/12	1	972	PARIET 10MG CPR	A02BC04	RABEPRAZOLE
3400921836776	RABEPRAZOLE ZEN 10MG CPR 28	22/11/12	1	972	PARIET 10MG CPR	A02BC04	RABEPRAZOLE
3400921837896	RABEPRAZOLE ZEN 20MG CPR 14	22/11/12	1	973	PARIET 20MG CPR	A02BC04	RABEPRAZOLE
3400921838329	RABEPRAZOLE ZEN 20MG CPR 28	22/11/12	1	973	PARIET 20MG CPR	A02BC04	RABEPRAZOLE
3400921839210	RILUZOLE PMCS 50MG 1 BOITE DE 56, COMPRIMES PELLIC	01/01/14	0	0			
3400921839449	LATANOPROST RBX 0,005% COLLYRE 1/2,5 ML	10/05/12	1	1025	XALATAN 0,005% COLLYRE FL 2,5ML	S01EE01	LATANOPROST
3400921839500	LATANOPROST RBX 0,005% COLLYRE 3/2,5 ML	10/05/12	1	1025	XALATAN 0,005% COLLYRE FL 2,5ML	S01EE01	LATANOPROST
3400921839968	CANDESARTAN ZYD 16MG CPR 30	10/05/12	1	961	ATACAND 16MG CPR                    | KENZEN 16MG CPR	C09CA06	CANDESARTAN
3400921840049	CANDESARTAN ZYD 16MG CPR 90	10/05/12	1	961	ATACAND 16MG CPR                    | KENZEN 16MG CPR	C09CA06	CANDESARTAN
3400921845761	PRAVASTATINE MYL 10MG CPR 28	22/09/09	1	477	ELISOR 10MG CPR                     | VASTEN 10MG CPR	C10AA03	PRAVASTATINE
3400921846133	PRAVASTATINE MYL 20MG CPR 28	22/09/09	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921846423	PRAVASTATINE MYL 20MG CPR 84	22/09/09	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921846652	PRAVASTATINE MYL 40MG CPR 28	22/09/09	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921846881	PRAVASTATINE MYL 40MG CPR 84	22/09/09	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921847543	RABEPRAZOLE ACT 10MG CPR 14	25/07/12	1	972	PARIET 10MG CPR	A02BC04	RABEPRAZOLE
3400921848083	RABEPRAZOLE ACT 10MG CPR 28	25/07/12	1	972	PARIET 10MG CPR	A02BC04	RABEPRAZOLE
3400921848953	RABEPRAZOLE ACTAVIS 10 MG 1 BOITE DE 14, COMPRIMES	05/07/12	0	0			
3400921849035	RABEPRAZOLE ACTAVIS 10 MG 1 BOITE DE 28, COMPRIMES	05/07/12	0	0			
3400921849844	RABEPRAZOLE ACT 20MG CPR 14	25/07/12	1	973	PARIET 20MG CPR	A02BC04	RABEPRAZOLE
3400921850215	RABEPRAZOLE ACT 20MG CPR 28	25/07/12	1	973	PARIET 20MG CPR	A02BC04	RABEPRAZOLE
3400921851274	RABEPRAZOLE ACTAVIS 20 MG 1 BOITE DE 14, COMPRIMES	05/07/12	0	0			
3400921851335	RABEPRAZOLE ACTAVIS 20 MG 1 BOITE DE 28, COMPRIMES	05/07/12	0	0			
3400921852165	RABEPRAZOLE ZYD 10MG CPR 14	11/09/12	1	972	PARIET 10MG CPR	A02BC04	RABEPRAZOLE
3400921852516	RABEPRAZOLE ZYD 10MG CPR 28	11/09/12	1	972	PARIET 10MG CPR	A02BC04	RABEPRAZOLE
3400921854466	RABEPRAZOLE ZYD 20MG CPR 14	11/09/12	1	973	PARIET 20MG CPR	A02BC04	RABEPRAZOLE
3400921854817	RABEPRAZOLE ZYD 20MG CPR 28	11/09/12	1	973	PARIET 20MG CPR	A02BC04	RABEPRAZOLE
3400921856477	BREAKYL 200MCG FILM ORODISP 4	19/01/13	0	0		N02AB03	FENTANYL
3400921856538	BREAKYL 200MCG FILM ORODISP 28	19/01/13	0	0		N02AB03	FENTANYL
3400921856767	BREAKYL 400MCG FILM ORODISP 4	19/01/13	0	0		N02AB03	FENTANYL
3400921856828	BREAKYL 400MCG FILM ORODISP 10	19/01/13	0	0		N02AB03	FENTANYL
3400921856996	BREAKYL 400MCG FILM ORODISP 28	19/01/13	0	0		N02AB03	FENTANYL
3400921857078	BREAKYL 600MCG FILM ORODISP 4	19/01/13	0	0		N02AB03	FENTANYL
3400921857139	BREAKYL 600MCG FILM ORODISP 10	19/01/13	0	0		N02AB03	FENTANYL
3400921857368	BREAKYL 600MCG FILM ORODISP 28	19/01/13	0	0		N02AB03	FENTANYL
3400921857429	BREAKYL 800MCG FILM ORODISP 4	19/01/13	0	0		N02AB03	FENTANYL
3400921857597	BREAKYL 800MCG FILM ORODISP 10	19/01/13	0	0		N02AB03	FENTANYL
3400921857658	BREAKYL 800MCG FILM ORODISP 28	19/01/13	0	0		N02AB03	FENTANYL
3400921857719	BREAKYL 1 200MCG FILM ORODISP 4	19/01/13	0	0		N02AB03	FENTANYL
3400921857887	BREAKYL 1 200MCG FILM ORODISP 10	19/01/13	0	0		N02AB03	FENTANYL
3400921857948	BREAKYL 1 200MCG FILM ORODISP 28	19/01/13	0	0		N02AB03	FENTANYL
3400921861099	MONTELUKAST TVC 4MG GLE SACH 28/4 MG	30/01/13	0	0		R03DC03	MONTELUKAST
3400921865462	IRBESARTAN MYL 75MG CPR 30	28/06/11	1	915	APROVEL 75MG CPR	C09CA04	IRBESARTAN
3400921866063	IRBESARTAN MYL 75MG CPR 90	28/06/11	1	915	APROVEL 75MG CPR	C09CA04	IRBESARTAN
3400921866643	IRBESARTAN MYL 150MG CPR 30	27/06/11	1	916	APROVEL 150MG CPR	C09CA04	IRBESARTAN
3400921867244	IRBESARTAN MYL 150MG CPR 90	27/06/11	1	916	APROVEL 150MG CPR	C09CA04	IRBESARTAN
3400921867992	IRBESARTAN MYL 300MG CPR 30	28/06/11	1	917	APROVEL 300MG CPR	C09CA04	IRBESARTAN
3400921868654	IRBESARTAN MYL 300MG CPR 90	28/06/11	1	917	APROVEL 300MG CPR	C09CA04	IRBESARTAN
3400921868944	LOSARTAN HCTZ PFI 50/12,5MG CPR  30	12/04/12	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921869316	LOSARTAN HCTZ PFI 50/12,5MG CPR  90	12/04/12	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921870084	LOSARTAN HCTZ PFI 100/12,5MG CP  30	12/04/12	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921870435	LOSARTAN HCTZ PFI 100/12,5MG CP  90	12/04/12	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921870954	LOSARTAN PFI 100/25MG CPR  30	12/04/12	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921871494	LOSARTAN PFI 100/25MG CPR  90	12/04/12	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921879599	MORPHINE CHL REN 10MG/ML INJ 100ML 1/100 ML	15/02/12	0	0		N02AA01	MORPHINE
3400921879711	MORPHINE CHL REN 20MG/ML INJ 100ML P 1/100 ML	15/02/12	0	0		N02AA01	MORPHINE
3400921889017	PHLOROGLUCINOL/TRIMETHYLPHLOROGLUCINOL CHEMICAL FA	14/06/13	0	0			
3400921897579	DOXYCYCLINE SDZ 100MG CPR 30	07/03/12	0	0		J01AA02	DOXYCYCLINE
3400921898989	VIRAMUNE 400MG CPR LP 30	27/10/12	0	0		J05AG01	NEVIRAPINE
3400921901405	PANTOPRAZOLE BLUEFISH 20 MG 1 BOITE DE 28, COMPRIM	12/04/12	0	0			
3400921906257	CHOLURSO 250MG CPR 60	26/07/12	0	0		A05AA02	URSODESOXYCHOLIQUE ACIDE
3400921906608	CHOLURSO 500MG CPR 60	26/07/12	0	0		A05AA02	URSODESOXYCHOLIQUE ACIDE
3400921906837	PANTOPRAZOLE BLUEFISH 40 MG 1 BOITE DE 28, COMPRIM	12/04/12	0	0			
3400921907209	PRAVASTATINE EG 20MG CPR 28	10/05/12	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921907377	PRAVASTATINE EG 20MG CPR 84	10/05/12	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921907667	PRAVASTATINE EG 40MG CPR 28	01/09/05	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921907728	PRAVASTATINE EG 40MG CPR 84	01/09/05	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921911978	TELMISARTAN MYL 40MG CPR 30	12/05/12	1	911	MICARDIS 40MG CPR                   | PRITOR 40MG CPR	C09CA07	TELMISARTAN
3400921912289	TELMISARTAN MYL 40MG CPR 90	12/05/12	1	911	MICARDIS 40MG CPR                   | PRITOR 40MG CPR	C09CA07	TELMISARTAN
3400921913521	TELMISARTAN MYL 80MG CPR 30	12/05/12	1	912	MICARDIS 80MG CPR                   | PRITOR 80MG CPR	C09CA07	TELMISARTAN
3400921913989	TELMISARTAN MYL 80MG CPR 90	12/05/12	1	912	MICARDIS 80MG CPR                   | PRITOR 80MG CPR	C09CA07	TELMISARTAN
3400921919783	PRAVASTATINE BGA 10MG CPR 28	09/06/06	1	477	ELISOR 10MG CPR                     | VASTEN 10MG CPR	C10AA03	PRAVASTATINE
3400921920154	PRAVASTATINE BGA 20MG CPR 28	01/03/12	0	0		C10AA03	PRAVASTATINE
3400921920383	PRAVASTATINE BGA 20MG CPR 84	01/03/12	0	0		C10AA03	PRAVASTATINE
3400921920505	PRAVASTATINE BGA 40MG CPR 28	15/06/06	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921920734	PRAVASTATINE BGA 40MG CPR 84	15/06/06	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921921045	PRAVASTATINE EVO 10MG CPR 28	15/04/09	1	477	ELISOR 10MG CPR                     | VASTEN 10MG CPR	C10AA03	PRAVASTATINE
3400921921564	PRAVASTATINE EVO 20MG CPR 28	11/10/06	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921921793	PRAVASTATINE EVO 20MG CPR 84	11/10/06	1	475	ELISOR 20MG CPR                     | VASTEN 20MG CPR	C10AA03	PRAVASTATINE
3400921921915	PRAVASTATINE EVO 40MG CPR 28	11/10/06	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921922226	PRAVASTATINE EVO 40MG CPR 84	11/10/06	1	476	ELISOR 40MG CPR                     | VASTEN 40MG CPR	C10AA03	PRAVASTATINE
3400921922516	XARELTO 15MG CPR 14	26/07/12	0	0		B01AF01	RIVAROXABAN
3400921922684	XARELTO 15MG CPR 28	26/07/12	0	0		B01AF01	RIVAROXABAN
3400921922745	XARELTO 15MG CPR 42	26/07/12	0	0		B01AF01	RIVAROXABAN
3400921922974	XARELTO 20MG CPR 14	26/07/12	0	0		B01AF01	RIVAROXABAN
3400921923056	XARELTO 20MG CPR 28	26/07/12	0	0		B01AF01	RIVAROXABAN
3400921923285	LEVETIRACETAM ACT 250MG CPR 60	28/12/12	1	1019	KEPPRA 250MG CPR	N03AX14	LEVETIRACETAM
3400921923346	LEVETIRACETAM ACT 500MG CPR 60	28/12/12	1	1020	KEPPRA 500MG CPR	N03AX14	LEVETIRACETAM
3400921923407	LEVETIRACETAM ACT 1000MG CPR 60	28/12/12	1	1021	KEPPRA 1000MG CPR	N03AX14	LEVETIRACETAM
3400921924527	TELMISARTAN EG 40MG CPR 30	12/05/12	1	911	MICARDIS 40MG CPR                   | PRITOR 40MG CPR	C09CA07	TELMISARTAN
3400921924695	TELMISARTAN EG 40MG CPR 90	12/05/12	1	911	MICARDIS 40MG CPR                   | PRITOR 40MG CPR	C09CA07	TELMISARTAN
3400921924756	TELMISARTAN EG 80MG CPR 30	12/05/12	1	912	MICARDIS 80MG CPR                   | PRITOR 80MG CPR	C09CA07	TELMISARTAN
3400921924817	TELMISARTAN EG 80MG CPR 90	12/05/12	1	912	MICARDIS 80MG CPR                   | PRITOR 80MG CPR	C09CA07	TELMISARTAN
3400921924985	INCIVO 375MG CPR 42	20/07/12	0	0		J05AE11	TELAPREVIR
3400921925647	LEVETIRACETAM SDZ 250MG CPR 60	10/05/12	1	1019	KEPPRA 250MG CPR	N03AX14	LEVETIRACETAM
3400921926767	LEVETIRACETAM SDZ 500MG CPR 60	07/03/12	0	0		N03AX14	LEVETIRACETAM
3400921927719	LEVETIRACETAM SDZ 1000MG CPR 60	10/05/12	1	1021	KEPPRA 1000MG CPR	N03AX14	LEVETIRACETAM
3400921927948	ESOMEPRAZOLE PHR 40MG GELULE 14	25/07/12	1	945	INEXIUM 40MG CPR	A02BC05	ESOMEPRAZOLE
3400921928020	ESOMEPRAZOLE PHR 40MG GELULE 28	25/07/12	1	945	INEXIUM 40MG CPR	A02BC05	ESOMEPRAZOLE
3400921928198	ESOMEPRAZOLE PHR 20MG GELULE 7	25/07/12	1	944	INEXIUM 20MG CPR	A02BC05	ESOMEPRAZOLE
3400921928259	ESOMEPRAZOLE PHR 20MG GELULE 14	25/07/12	1	944	INEXIUM 20MG CPR	A02BC05	ESOMEPRAZOLE
3400921928310	ESOMEPRAZOLE PHR 20MG GELULE 28	25/07/12	1	944	INEXIUM 20MG CPR	A02BC05	ESOMEPRAZOLE
3400921931211	DELURSAN 500MG CPR PEL 60	22/06/12	0	0		A05AA02	URSODESOXYCHOLIQUE ACIDE
3400921937534	LATANOPROST SDZ 0,005% COLLYRE 1/2,5 ML	10/05/12	1	1025	XALATAN 0,005% COLLYRE FL 2,5ML	S01EE01	LATANOPROST
3400921937763	LATANOPROST SDZ 0,005% COLLYRE 3/2,5 ML	10/05/12	1	1025	XALATAN 0,005% COLLYRE FL 2,5ML	S01EE01	LATANOPROST
3400921938074	LOSARTAN HCTZ ZYD 100/25MG CPR 30	28/06/12	1	801	FORTZAAR 100MG/25MG CPR	C09DA01	LOSARTAN ET DIURETIQUES
3400921938364	LOSARTAN HCTZ ZYD 100/25MG CPR 90	05/04/13	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921938593	LOSARTAN HCTZ ZYD 50/12,5MG CPR 30	05/04/13	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921938715	LOSARTAN HCTZ ZYD 50/12,5MG CPR 90	05/04/13	0	0		C09DA01	LOSARTAN ET DIURETIQUES
3400921938883	RISEDRONATE PHR 35MG CPR 4	25/07/12	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400921938944	RISEDRONATE PHR 35MG CPR 12	25/07/12	1	909	ACTONEL 35MG CPR	M05BA07	RISEDRONIQUE ACIDE
3400921939255	LEVETIRACETAM SDZ 100MG/ML SOL BUV 1/300 ML	10/05/12	1	1079	KEPPRA 100MG/ML SOL BUV 150ML+S1ML  | KEPPRA 100MG/ML SOL BUV 150ML+S3ML  | KEPPRA 100MG/ML SOL BUV 300ML+S10ML	N03AX14	LEVETIRACETAM
